fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
8a85dffa80e6c7bd,"['39d91e95949de3d9', '862b0b3375aa4b6e']","['Felicia Spencer', 'Zarah Fairn']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[13, 40]","[64, 28]","[15, 24]","[40, 13]","[14, 68]","[98, 29]","[15, 30]","[68, 14]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[12, 38]","[61, 27]","[15, 23]","[38, 12]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[12, 9]","[24, 26]","[14, 15]","[9, 12]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[0, 30]","[39, 0]","[0, 9]","[30, 0]"
e8219ea7da46f67f,"['80eacd4da0617c57', 'aa72b0f831d0bfe5']","['Joseph Benavidez', 'Deiveson Figueiredo']","['L', 'W']","[0, 1]","[0, 0]","[0, 1]","[25, 46]","[94, 49]","[24, 48]","[46, 25]","[25, 46]","[94, 49]","[24, 48]","[46, 25]","[1, 0]","[2, 1]","[0, 2]","[0, 1]","[18, 28]","[63, 39]","[21, 35]","[28, 18]","[7, 8]","[13, 10]","[3, 5]","[8, 7]","[0, 10]","[18, 0]","[0, 8]","[10, 0]","[20, 36]","[78, 44]","[24, 42]","[36, 20]","[2, 10]","[16, 2]","[0, 6]","[10, 2]","[3, 0]","[0, 3]","[0, 0]","[0, 3]"
af5b940f2c686524,"['4e30e4250cb08b61', 'f0feeb2192937424']","['Loma Lookboonmee', 'Angela Hill']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[48, 53]","[130, 126]","[78, 77]","[53, 48]","[70, 68]","[156, 163]","[93, 88]","[68, 70]","[1, 1]","[1, 4]","[3, 0]","[1, 1]","[38, 24]","[83, 101]","[63, 59]","[24, 38]","[8, 15]","[29, 22]","[14, 14]","[15, 8]","[2, 14]","[18, 3]","[1, 4]","[14, 2]","[31, 43]","[115, 90]","[59, 72]","[43, 31]","[14, 10]","[14, 31]","[17, 4]","[10, 14]","[3, 0]","[1, 5]","[2, 1]","[0, 3]"
ecc23234e820458d,"['853eb0dd5c0e2149', '6e00cfffd54653c4']","['Kai Kara-France', 'Tyson Nam']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[50, 78]","[257, 153]","[103, 179]","[78, 50]","[52, 78]","[257, 155]","[103, 179]","[78, 52]","[0, 0]","[4, 4]","[4, 4]","[0, 0]","[34, 51]","[218, 131]","[97, 167]","[51, 34]","[11, 9]","[17, 17]","[6, 8]","[9, 11]","[5, 18]","[22, 5]","[0, 4]","[18, 5]","[48, 72]","[246, 146]","[98, 174]","[72, 48]","[2, 5]","[9, 7]","[5, 4]","[5, 2]","[0, 1]","[2, 0]","[0, 1]","[1, 0]"
03c2707563915d7d,"['8fc9ae9c7527dfcb', '32490e80ddab1e5a']","['Callan Potter', 'Song Kenan']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[17, 7]","[15, 35]","[18, 8]","[7, 17]","[21, 8]","[17, 40]","[19, 9]","[8, 21]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[12, 6]","[14, 29]","[17, 8]","[6, 12]","[5, 1]","[1, 6]","[1, 0]","[1, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 5]","[12, 29]","[15, 7]","[5, 14]","[2, 2]","[3, 5]","[3, 1]","[2, 2]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
02bdb7a5b2986571,"['4d8fa64202cee4c1', '6751eacd16bd59bc']","['Jalin Turner', 'Josh Culibao']","['W', 'L']","[0, 0]","[0, 0]","[3, 0]","[12, 55]","[91, 28]","[16, 36]","[55, 12]","[12, 90]","[129, 30]","[18, 39]","[90, 12]","[0, 0]","[1, 3]","[3, 1]","[0, 0]","[7, 38]","[65, 21]","[14, 27]","[38, 7]","[4, 17]","[25, 6]","[2, 8]","[17, 4]","[1, 0]","[1, 1]","[0, 1]","[0, 1]","[9, 14]","[37, 23]","[14, 23]","[14, 9]","[3, 9]","[15, 5]","[2, 6]","[9, 3]","[0, 32]","[39, 0]","[0, 7]","[32, 0]"
3bd20b66b585d621,"['a845f0735bc67405', '103b06d8707895a9']","['Jake Matthews', 'Emil Meek']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[50, 33]","[73, 118]","[68, 40]","[33, 50]","[85, 71]","[112, 162]","[77, 41]","[71, 85]","[0, 4]","[7, 1]","[1, 3]","[4, 0]","[35, 32]","[70, 95]","[60, 38]","[32, 35]","[10, 1]","[3, 12]","[2, 2]","[1, 10]","[5, 0]","[0, 11]","[6, 0]","[0, 5]","[19, 26]","[62, 78]","[59, 36]","[26, 19]","[21, 4]","[5, 29]","[8, 1]","[4, 21]","[10, 3]","[6, 11]","[1, 3]","[3, 10]"
f882cf76a8bce308,"['cf946e03ba2e7666', 'aceffa19749c4dc0']","['Kevin Aguilar', 'Zubaira Tukhugov']","['L', 'W']","[0, 2]","[0, 0]","[0, 0]","[28, 9]","[28, 36]","[8, 19]","[9, 28]","[28, 9]","[28, 37]","[9, 19]","[9, 28]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[26, 4]","[22, 34]","[8, 18]","[4, 26]","[2, 3]","[4, 2]","[0, 1]","[3, 2]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[15, 9]","[28, 22]","[7, 19]","[9, 15]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 0]","[0, 14]","[1, 0]","[0, 13]"
6d48f75153e4ad6b,"['37ed1ab2f8b819f4', '31d7446b184e3305']","['Brad Riddell', 'Magomed Mustafaev']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[28, 38]","[72, 46]","[18, 34]","[38, 28]","[36, 60]","[97, 56]","[20, 37]","[60, 36]","[8, 1]","[1, 11]","[3, 0]","[1, 8]","[10, 21]","[49, 23]","[13, 28]","[21, 10]","[7, 12]","[17, 11]","[4, 5]","[12, 7]","[11, 5]","[6, 12]","[1, 1]","[5, 11]","[12, 20]","[45, 27]","[15, 25]","[20, 12]","[8, 3]","[3, 10]","[2, 0]","[3, 8]","[8, 15]","[24, 9]","[1, 9]","[15, 8]"
060987bb3025a0a8,"['d7c3816669784109', 'c41d426cc7326d1b']","['Karolina Kowalkiewicz', 'Yan Xiaonan']","['L', 'W']","[0, 0]","[0, 0]","[1, 0]","[93, 38]","[85, 178]","[85, 47]","[38, 93]","[157, 51]","[103, 254]","[97, 52]","[51, 157]","[5, 0]","[1, 6]","[1, 1]","[0, 5]","[59, 19]","[55, 138]","[79, 36]","[19, 59]","[20, 7]","[14, 23]","[3, 7]","[7, 20]","[14, 12]","[16, 17]","[3, 4]","[12, 14]","[73, 35]","[79, 151]","[78, 44]","[35, 73]","[7, 3]","[6, 10]","[3, 3]","[3, 7]","[13, 0]","[0, 17]","[4, 0]","[0, 13]"
9bc18b63b07bb328,"['326f94d6cfb1bf25', 'ab943cd2c3c17825']","['Ben Sosoli', 'Marcos Rogerio de Lima']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[19, 5]","[17, 34]","[15, 12]","[5, 19]","[19, 5]","[17, 34]","[15, 12]","[5, 19]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[15, 4]","[16, 30]","[15, 12]","[4, 15]","[2, 1]","[1, 2]","[0, 0]","[1, 2]","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[18, 5]","[17, 33]","[15, 12]","[5, 18]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
d629aa5eb31a1e38,"['9cdd2da1a9104a0b', '568bbad0eaced57c']","['Macy Chiasson', 'Shanna Young']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[40, 86]","[166, 71]","[31, 80]","[86, 40]","[50, 154]","[253, 83]","[33, 99]","[154, 50]","[0, 3]","[8, 1]","[1, 5]","[3, 0]","[32, 48]","[120, 57]","[25, 72]","[48, 32]","[7, 38]","[46, 12]","[5, 8]","[38, 7]","[1, 0]","[0, 2]","[1, 0]","[0, 1]","[24, 16]","[49, 54]","[30, 33]","[16, 24]","[16, 45]","[61, 17]","[1, 16]","[45, 16]","[0, 25]","[56, 0]","[0, 31]","[25, 0]"
5fceb95c29d929bc,"['e5010b1b94ca5755', '193b9d1858bc4df3']","['Paul Felder', 'Dan Hooker']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[122, 110]","[230, 221]","[99, 120]","[110, 122]","[133, 119]","[243, 234]","[101, 124]","[119, 133]","[1, 0]","[1, 5]","[4, 1]","[0, 1]","[72, 64]","[170, 161]","[89, 106]","[64, 72]","[10, 19]","[26, 13]","[3, 7]","[19, 10]","[40, 27]","[34, 47]","[7, 7]","[27, 40]","[120, 105]","[218, 217]","[97, 113]","[105, 120]","[2, 5]","[12, 4]","[2, 7]","[5, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2b417eb1ffa56ac1,"['70e1f8a821b72c8b', '0d65c432720accb9']","['Jimmy Crute', 'Michal Oleksiejczuk']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[3, 2]","[8, 6]","[3, 6]","[2, 3]","[7, 13]","[23, 10]","[3, 10]","[13, 7]","[0, 8]","[10, 0]","[0, 2]","[8, 0]","[3, 2]","[7, 6]","[3, 5]","[2, 3]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[6, 6]","[3, 4]","[2, 3]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
51218519be104794,"['e7bba7ce4d6c7b07', 'c03520b5c88ed6b4']","['Casey Kenney', 'Merab Dvalishvili']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[63, 45]","[118, 181]","[118, 73]","[45, 63]","[114, 47]","[120, 241]","[127, 73]","[47, 114]","[12, 0]","[0, 24]","[12, 0]","[0, 12]","[30, 22]","[87, 137]","[107, 65]","[22, 30]","[14, 10]","[17, 23]","[9, 7]","[10, 14]","[19, 13]","[14, 21]","[2, 1]","[13, 19]","[43, 42]","[112, 156]","[113, 70]","[42, 43]","[7, 3]","[6, 8]","[1, 3]","[3, 7]","[13, 0]","[0, 17]","[4, 0]","[0, 13]"
94c0819fde11364d,"['cc7040fe76f0ef91', '3f7dab21b6c971bc']","['Devin Clark', 'Dequan Townsend']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[6, 39]","[54, 36]","[30, 15]","[39, 6]","[37, 122]","[150, 69]","[32, 28]","[122, 37]","[0, 3]","[4, 0]","[0, 1]","[3, 0]","[4, 19]","[32, 33]","[29, 13]","[19, 4]","[2, 13]","[14, 3]","[1, 1]","[13, 2]","[0, 7]","[8, 0]","[0, 1]","[7, 0]","[2, 9]","[20, 32]","[30, 11]","[9, 2]","[4, 3]","[4, 4]","[0, 1]","[3, 4]","[0, 27]","[30, 0]","[0, 3]","[27, 0]"
f3e2038bfb9b5d9d,"['d1941565abf50b16', 'df1eb4354d18a906']","['Jim Miller', 'Scott Holtzman']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[88, 58]","[121, 197]","[109, 63]","[58, 88]","[120, 66]","[131, 231]","[111, 65]","[66, 120]","[1, 0]","[2, 1]","[0, 2]","[0, 1]","[77, 33]","[93, 180]","[103, 60]","[33, 77]","[5, 13]","[15, 8]","[3, 2]","[13, 5]","[6, 12]","[13, 9]","[3, 1]","[12, 6]","[70, 44]","[104, 169]","[99, 60]","[44, 70]","[10, 11]","[14, 16]","[6, 3]","[11, 10]","[8, 3]","[3, 12]","[4, 0]","[3, 8]"
08426f06239d903c,"['99506df1af6c8b3b', '329e403448756217']","['John Dodson', 'Nathaniel Wood']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[46, 39]","[72, 99]","[53, 33]","[39, 46]","[68, 57]","[91, 124]","[56, 34]","[57, 68]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[24, 31]","[64, 63]","[39, 33]","[31, 24]","[6, 5]","[5, 15]","[9, 0]","[5, 6]","[16, 3]","[3, 21]","[5, 0]","[3, 16]","[40, 31]","[62, 92]","[52, 31]","[31, 40]","[5, 4]","[5, 6]","[1, 1]","[4, 5]","[1, 4]","[5, 1]","[0, 1]","[4, 1]"
2dc48a745d6c662b,"['4b47e71384a9522f', '8a1f3b5c526cd6e6']","['Tim Means', 'Daniel Rodriguez']","['L', 'W']","[0, 1]","[0, 0]","[0, 1]","[49, 41]","[95, 121]","[72, 54]","[41, 49]","[49, 41]","[95, 121]","[72, 54]","[41, 49]","[0, 1]","[3, 0]","[0, 2]","[1, 0]","[37, 19]","[61, 107]","[70, 42]","[19, 37]","[5, 12]","[24, 7]","[2, 12]","[12, 5]","[7, 10]","[10, 7]","[0, 0]","[10, 7]","[49, 41]","[92, 119]","[70, 51]","[41, 49]","[0, 0]","[3, 2]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
eab100e978c730c5,"['f9b200db02b488d9', '813550bc53b15fb0']","['Lando Vannata', 'Yancy Medeiros']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[68, 99]","[188, 193]","[125, 89]","[99, 68]","[68, 100]","[189, 193]","[125, 89]","[100, 68]","[0, 0]","[3, 1]","[1, 3]","[0, 0]","[42, 36]","[107, 163]","[121, 71]","[36, 42]","[14, 29]","[38, 17]","[3, 9]","[29, 14]","[12, 34]","[43, 13]","[1, 9]","[34, 12]","[66, 98]","[185, 191]","[125, 87]","[98, 66]","[2, 1]","[3, 2]","[0, 2]","[1, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
b41e3be867afd6fa,"['07a2bdaa0afdd831', 'a4de54ea806fb525']","['Rogerio Bontorin', 'Ray Borg']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[35, 9]","[20, 45]","[10, 11]","[9, 35]","[60, 24]","[35, 74]","[14, 11]","[24, 60]","[10, 0]","[2, 19]","[9, 2]","[0, 10]","[35, 3]","[14, 44]","[9, 11]","[3, 35]","[0, 5]","[5, 1]","[1, 0]","[5, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[2, 3]","[13, 7]","[5, 10]","[3, 2]","[12, 5]","[6, 16]","[4, 1]","[5, 12]","[21, 1]","[1, 22]","[1, 0]","[1, 21]"
9d98e1c0d62213cf,"['7c9f96f9a6a5cd50', 'ec18eb918121787c']","['Brok Weaver', 'Kazula Vargas']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[15, 5]","[9, 29]","[14, 4]","[5, 15]","[50, 6]","[10, 64]","[14, 4]","[6, 50]","[1, 0]","[0, 2]","[1, 0]","[0, 1]","[6, 3]","[6, 14]","[8, 3]","[3, 6]","[5, 0]","[0, 10]","[5, 0]","[0, 5]","[4, 2]","[3, 5]","[1, 1]","[2, 4]","[9, 4]","[7, 21]","[12, 3]","[4, 9]","[3, 0]","[1, 5]","[2, 1]","[0, 3]","[3, 1]","[1, 3]","[0, 0]","[1, 3]"
96919cf8d3e988ff,"['80d8aed0ca9b00f3', '82cbb809d5ee565c']","['Montana De La Rosa', 'Mara Romero Borella']","['W', 'L']","[1, 0]","[0, 0]","[1, 0]","[23, 27]","[67, 53]","[30, 40]","[27, 23]","[64, 74]","[128, 99]","[35, 54]","[74, 64]","[1, 1]","[3, 2]","[1, 2]","[1, 1]","[15, 15]","[51, 44]","[29, 36]","[15, 15]","[3, 8]","[10, 4]","[1, 2]","[8, 3]","[5, 4]","[6, 5]","[0, 2]","[4, 5]","[15, 14]","[51, 44]","[29, 37]","[14, 15]","[5, 4]","[6, 6]","[1, 2]","[4, 5]","[3, 9]","[10, 3]","[0, 1]","[9, 3]"
a02ffaf1fe462d28,"['82e7929bf6c2b689', '595db60957de51d3']","['Diego Sanchez', 'Michel Pereira']","['W', 'L']","[0, 1]","[0, 0]","[0, 0]","[53, 25]","[64, 91]","[38, 39]","[25, 53]","[56, 29]","[68, 94]","[38, 39]","[29, 56]","[2, 0]","[6, 2]","[0, 6]","[0, 2]","[20, 6]","[34, 52]","[32, 28]","[6, 20]","[28, 10]","[17, 33]","[5, 7]","[10, 28]","[5, 9]","[13, 6]","[1, 4]","[9, 5]","[39, 23]","[61, 75]","[36, 38]","[23, 39]","[10, 1]","[2, 11]","[1, 1]","[1, 10]","[4, 1]","[1, 5]","[1, 0]","[1, 4]"
801b3f24c670f19a,"['5e4eec08896c9423', '99df7d0a2a08a8a8']","['Corey Anderson', 'Jan Blachowicz']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[13, 11]","[27, 31]","[18, 16]","[11, 13]","[13, 11]","[27, 31]","[18, 16]","[11, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 4]","[19, 27]","[16, 15]","[4, 11]","[1, 3]","[4, 3]","[2, 1]","[3, 1]","[1, 4]","[4, 1]","[0, 0]","[4, 1]","[12, 11]","[27, 29]","[17, 16]","[11, 12]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
326b843cb2b7fd94,"['5f6f049d54728e88', 'f2477cf43c4975cc']","['Andre Ewell', 'Jonathan Martinez']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[66, 80]","[177, 142]","[76, 97]","[80, 66]","[74, 85]","[184, 151]","[77, 99]","[85, 74]","[0, 0]","[0, 3]","[3, 0]","[0, 0]","[30, 32]","[123, 88]","[58, 91]","[32, 30]","[15, 43]","[49, 27]","[12, 6]","[43, 15]","[21, 5]","[5, 27]","[6, 0]","[5, 21]","[65, 78]","[172, 141]","[76, 94]","[78, 65]","[1, 2]","[5, 1]","[0, 3]","[2, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
5ab2a4fec735e0b2,"['4bf6b225ff6099c4', '78f485f851891d68']","['Domingo Pilarte', 'Journey Newson']","['NC', 'NC']","[0, 1]","[0, 0]","[0, 0]","[6, 1]","[4, 10]","[4, 3]","[1, 6]","[7, 1]","[4, 13]","[6, 3]","[1, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 0]","[3, 10]","[4, 3]","[0, 6]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[2, 5]","[4, 2]","[0, 1]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[5, 0]","[0, 5]","[0, 0]","[0, 5]"
d3f44fedc561d2d5,"['46e0d677f91bacc0', 'bc711b6dd95c1af6']","['Miles Johns', 'Mario Bautista']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[18, 13]","[44, 67]","[49, 31]","[13, 18]","[18, 13]","[44, 67]","[49, 31]","[13, 18]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[18, 11]","[42, 64]","[46, 31]","[11, 18]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 2]","[2, 3]","[3, 0]","[2, 0]","[9, 13]","[44, 57]","[48, 31]","[13, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 0]","[0, 10]","[1, 0]","[0, 9]"
ed499508be1e5532,"['cdb96af67d096b1e', '2558ae2e5671e318']","['Alex Morono', 'Khaos Williams']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[10, 1]","[4, 17]","[7, 3]","[1, 10]","[10, 1]","[4, 17]","[7, 3]","[1, 10]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[6, 1]","[3, 12]","[6, 2]","[1, 6]","[4, 0]","[1, 4]","[0, 1]","[0, 4]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[4, 1]","[4, 10]","[6, 3]","[1, 4]","[4, 0]","[0, 4]","[0, 0]","[0, 4]","[2, 0]","[0, 3]","[1, 0]","[0, 2]"
cb56e868deaddac4,"['729d4bd5a6cd0a97', '05fa626cb33d15b8']","['Lauren Murphy', 'Andrea Lee']","['W', 'L']","[0, 0]","[1, 0]","[0, 1]","[104, 80]","[197, 267]","[163, 117]","[80, 104]","[107, 107]","[228, 271]","[164, 121]","[107, 107]","[0, 2]","[4, 3]","[3, 2]","[2, 0]","[51, 70]","[181, 194]","[143, 111]","[70, 51]","[34, 9]","[15, 51]","[17, 6]","[9, 34]","[19, 1]","[1, 22]","[3, 0]","[1, 19]","[99, 75]","[190, 261]","[162, 115]","[75, 99]","[4, 5]","[7, 5]","[1, 2]","[5, 4]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
11f7bac5037a184c,"['b27a1fcb56a3035a', '8f6a18831a120817']","['Trevin Giles', 'James Krause']","['W', 'L']","[0, 0]","[1, 0]","[1, 4]","[44, 71]","[148, 80]","[36, 77]","[71, 44]","[59, 88]","[167, 98]","[39, 79]","[88, 59]","[1, 0]","[0, 4]","[3, 0]","[0, 1]","[18, 63]","[139, 49]","[31, 76]","[63, 18]","[8, 6]","[7, 12]","[4, 1]","[6, 8]","[18, 2]","[2, 19]","[1, 0]","[2, 18]","[39, 36]","[92, 74]","[35, 56]","[36, 39]","[5, 7]","[16, 6]","[1, 9]","[7, 5]","[0, 28]","[40, 0]","[0, 12]","[28, 0]"
cefb47bcc04f540e,"['d3df1add9d9a7efb', 'e9a3aeb207578eea']","['Derrick Lewis', 'Ilir Latifi']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[5, 20]","[50, 12]","[7, 30]","[20, 5]","[62, 27]","[58, 77]","[15, 31]","[27, 62]","[3, 0]","[1, 7]","[4, 1]","[0, 3]","[2, 12]","[39, 8]","[6, 27]","[12, 2]","[1, 8]","[10, 1]","[0, 2]","[8, 1]","[2, 0]","[1, 3]","[1, 1]","[0, 2]","[3, 12]","[38, 8]","[5, 26]","[12, 3]","[2, 8]","[12, 4]","[2, 4]","[8, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
be822403f364fff3,"['cbd3e590a85b18c5', '82a5152216251682']","['Mirsad Bektic', 'Dan Ige']","['L', 'W']","[0, 0]","[0, 0]","[1, 0]","[43, 17]","[60, 88]","[45, 43]","[17, 43]","[64, 29]","[74, 117]","[53, 45]","[29, 64]","[1, 3]","[10, 2]","[1, 7]","[3, 1]","[27, 14]","[56, 70]","[43, 42]","[14, 27]","[15, 3]","[4, 17]","[2, 1]","[3, 15]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[28, 14]","[54, 68]","[40, 40]","[14, 28]","[12, 3]","[6, 16]","[4, 3]","[3, 12]","[3, 0]","[0, 4]","[1, 0]","[0, 3]"
57961c6adebfb13d,"['83b00f7597e5ac83', 'e13abac8089a801a']","['Juan Adams', 'Justin Tafa']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[10, 7]","[11, 15]","[5, 4]","[7, 10]","[10, 7]","[11, 15]","[5, 4]","[7, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 3]","[4, 9]","[4, 1]","[3, 5]","[0, 2]","[4, 1]","[1, 2]","[2, 0]","[5, 2]","[3, 5]","[0, 1]","[2, 5]","[8, 7]","[11, 11]","[3, 4]","[7, 8]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 3]","[2, 0]","[0, 1]"
05cceae674c81b86,"['132deb59abae64b1', 'e872e9a9a902c045']","['Valentina Shevchenko', 'Katlyn Chookagian']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[17, 40]","[65, 56]","[39, 25]","[40, 17]","[27, 57]","[82, 68]","[41, 25]","[57, 27]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[0, 26]","[48, 28]","[28, 22]","[26, 0]","[5, 3]","[4, 9]","[4, 1]","[3, 5]","[12, 11]","[13, 19]","[7, 2]","[11, 12]","[17, 23]","[48, 56]","[39, 25]","[23, 17]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 17]","[17, 0]","[0, 0]","[17, 0]"
fae99a4089f8abb0,"['07f72a2a7591b409', '2e19380f34871c6a']","['Jon Jones', 'Dominick Reyes']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[116, 104]","[166, 259]","[143, 62]","[104, 116]","[119, 107]","[170, 263]","[144, 63]","[107, 119]","[0, 2]","[9, 0]","[0, 7]","[2, 0]","[41, 31]","[74, 169]","[128, 43]","[31, 41]","[48, 30]","[39, 55]","[7, 9]","[30, 48]","[27, 43]","[53, 35]","[8, 10]","[43, 27]","[109, 101]","[161, 252]","[143, 60]","[101, 109]","[7, 3]","[5, 7]","[0, 2]","[3, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
79161bde28636128,"['7be74a12d7352df2', '2eeaefbfc7f9fcff']","['Sara McMann', 'Lina Lansberg']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[1, 38]","[50, 5]","[4, 12]","[38, 1]","[36, 62]","[84, 51]","[15, 22]","[62, 36]","[0, 3]","[5, 0]","[0, 2]","[3, 0]","[0, 22]","[32, 4]","[4, 10]","[22, 0]","[1, 15]","[17, 1]","[0, 2]","[15, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[1, 1]","[8, 5]","[4, 7]","[1, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 36]","[41, 0]","[0, 5]","[36, 0]"
918c2efc59c1952e,"['ec52462a1b41f714', '601964f9654f911a']","['Brett Johns', 'Tony Gravely']","['W', 'L']","[0, 0]","[1, 0]","[3, 0]","[26, 36]","[47, 44]","[18, 11]","[36, 26]","[43, 65]","[80, 66]","[23, 15]","[65, 43]","[5, 6]","[9, 7]","[2, 3]","[6, 5]","[9, 33]","[43, 25]","[16, 10]","[33, 9]","[6, 2]","[3, 7]","[1, 1]","[2, 6]","[11, 1]","[1, 12]","[1, 0]","[1, 11]","[5, 3]","[11, 18]","[13, 8]","[3, 5]","[21, 8]","[8, 26]","[5, 0]","[8, 21]","[0, 25]","[28, 0]","[0, 3]","[25, 0]"
737e2781e4a7db5c,"['cc1a8b4b38b92c6d', 'dbac0a413af64bbe']","['Montel Jackson', 'Felipe Colares']","['W', 'L']","[1, 0]","[0, 0]","[0, 3]","[7, 75]","[103, 28]","[21, 28]","[75, 7]","[8, 96]","[130, 31]","[23, 34]","[96, 8]","[1, 11]","[15, 8]","[7, 4]","[11, 1]","[2, 64]","[91, 17]","[15, 27]","[64, 2]","[4, 9]","[10, 8]","[4, 1]","[9, 4]","[1, 2]","[2, 3]","[2, 0]","[2, 1]","[6, 32]","[47, 23]","[17, 15]","[32, 6]","[1, 43]","[55, 5]","[4, 12]","[43, 1]","[0, 0]","[1, 0]","[0, 1]","[0, 0]"
151c2bd6dfefb4b5,"['928ae2e5b5f7a9ec', '3cf66c62d9069f43']","['Justine Kish', 'Lucie Pudilova']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[29, 62]","[129, 143]","[114, 67]","[62, 29]","[47, 66]","[135, 165]","[118, 69]","[66, 47]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[22, 17]","[70, 131]","[109, 53]","[17, 22]","[6, 16]","[23, 11]","[5, 7]","[16, 6]","[1, 29]","[36, 1]","[0, 7]","[29, 1]","[25, 50]","[108, 137]","[112, 58]","[50, 25]","[4, 10]","[14, 6]","[2, 4]","[10, 4]","[0, 2]","[7, 0]","[0, 5]","[2, 0]"
